Date,HD
2015-03-03,116.07
2015-03-04,114.760002
2015-03-05,115.910004
2015-03-06,114.449997
2015-03-09,115.25
2015-03-10,112.559998
2015-03-11,113.07
2015-03-12,116.099998
2015-03-13,114.82
2015-03-16,116.5
2015-03-17,115.58000200000001
2015-03-18,116.08000200000001
2015-03-19,115.160004
2015-03-20,117.489998
2015-03-23,116.07
2015-03-24,116.150002
2015-03-25,113.68
2015-03-26,112.370003
2015-03-27,113.860001
2015-03-30,114.629997
2015-03-31,113.610001
2015-04-01,113.129997
2015-04-02,114.540001
2015-04-06,114.949997
2015-04-07,114.300003
2015-04-08,115.589996
2015-04-09,114.57
2015-04-10,115.239998
2015-04-13,114.440002
2015-04-14,114.050003
2015-04-15,113.449997
2015-04-16,113.370003
2015-04-17,112.099998
2015-04-20,112.860001
2015-04-21,113.16999799999999
2015-04-22,112.989998
2015-04-23,113.959999
2015-04-24,113.699997
2015-04-27,111.389999
2015-04-28,110.58000200000001
2015-04-29,108.709999
2015-04-30,106.980003
2015-05-01,109.550003
2015-05-04,110.059998
2015-05-05,108.059998
2015-05-06,108.309998
2015-05-07,110.040001
2015-05-08,112.470001
2015-05-11,111.900002
2015-05-12,112.519997
2015-05-13,111.190002
2015-05-14,111.940002
2015-05-15,113.349998
2015-05-18,114.33000200000001
2015-05-19,112.339996
2015-05-20,112.099998
2015-05-21,112.010002
2015-05-22,112.160004
2015-05-26,110.93
2015-05-27,112.160004
2015-05-28,112.190002
2015-05-29,111.41999799999999
2015-06-01,111.66999799999999
2015-06-02,111.589996
2015-06-03,113.160004
2015-06-04,111.459999
2015-06-05,110.370003
2015-06-08,109.93
2015-06-09,109.529999
2015-06-10,110.980003
2015-06-11,111.290001
2015-06-12,110.599998
2015-06-15,110.010002
2015-06-16,110.230003
2015-06-17,110.470001
2015-06-18,111.849998
2015-06-19,112.43
2015-06-22,113.07
2015-06-23,113.18
2015-06-24,112.349998
2015-06-25,112.239998
2015-06-26,112.599998
2015-06-29,110.540001
2015-06-30,111.129997
2015-07-01,112.07
2015-07-02,111.489998
2015-07-06,111.32
2015-07-07,112.400002
2015-07-08,111.0
2015-07-09,111.379997
2015-07-10,113.099998
2015-07-13,114.900002
2015-07-14,115.360001
2015-07-15,115.58000200000001
2015-07-16,114.730003
2015-07-17,114.470001
2015-07-20,113.410004
2015-07-21,113.860001
2015-07-22,114.900002
2015-07-23,114.589996
2015-07-24,113.589996
2015-07-27,113.07
2015-07-28,114.839996
2015-07-29,116.370003
2015-07-30,116.459999
2015-07-31,117.029999
2015-08-03,116.889999
2015-08-04,117.529999
2015-08-05,118.0
2015-08-06,116.559998
2015-08-07,116.93
2015-08-10,117.599998
2015-08-11,117.690002
2015-08-12,117.690002
2015-08-13,119.019997
2015-08-14,119.75
2015-08-17,119.699997
2015-08-18,122.800003
2015-08-19,122.760002
2015-08-20,120.540001
2015-08-21,116.160004
2015-08-24,112.540001
2015-08-25,110.970001
2015-08-26,115.93
2015-08-27,117.660004
2015-08-28,117.519997
2015-08-31,116.459999
2015-09-01,113.07
2015-09-02,116.480003
2015-09-03,116.599998
2015-09-04,114.41999799999999
2015-09-08,116.43
2015-09-09,113.970001
2015-09-10,114.489998
2015-09-11,115.440002
2015-09-14,114.730003
2015-09-15,116.18
2015-09-16,117.82
2015-09-17,117.910004
2015-09-18,115.120003
2015-09-21,116.58000200000001
2015-09-22,115.800003
2015-09-23,116.16999799999999
2015-09-24,116.339996
2015-09-25,116.739998
2015-09-28,114.099998
2015-09-29,112.910004
2015-09-30,115.489998
2015-10-01,117.029999
2015-10-02,117.809998
2015-10-05,119.199997
2015-10-06,118.68
2015-10-07,119.650002
2015-10-08,121.059998
2015-10-09,121.33000200000001
2015-10-12,121.900002
2015-10-13,121.610001
2015-10-14,120.269997
2015-10-15,121.809998
2015-10-16,122.739998
2015-10-19,123.099998
2015-10-20,122.849998
2015-10-21,123.300003
2015-10-22,124.360001
2015-10-23,124.610001
2015-10-26,125.010002
2015-10-27,124.470001
2015-10-28,123.82
2015-10-29,123.629997
2015-10-30,123.639999
2015-11-02,124.410004
2015-11-03,125.660004
2015-11-04,125.379997
2015-11-05,125.720001
2015-11-06,125.980003
2015-11-09,124.5
2015-11-10,125.260002
2015-11-11,124.709999
2015-11-12,123.809998
2015-11-13,120.0
2015-11-16,120.839996
2015-11-17,126.18
2015-11-18,126.540001
2015-11-19,126.860001
2015-11-20,130.21000700000002
2015-11-23,132.5
2015-11-24,133.600006
2015-11-25,134.649994
2015-11-27,134.740005
2015-11-30,133.880005
2015-12-01,134.429993
2015-12-02,133.809998
2015-12-03,130.929993
2015-12-04,134.529999
2015-12-07,133.929993
2015-12-08,133.83999599999999
2015-12-09,131.899994
2015-12-10,132.53999299999998
2015-12-11,130.440002
2015-12-14,132.009995
2015-12-15,131.28999299999998
2015-12-16,132.899994
2015-12-17,131.350006
2015-12-18,130.28999299999998
2015-12-21,131.309998
2015-12-22,131.880005
2015-12-23,133.110001
2015-12-24,132.899994
2015-12-28,132.679993
2015-12-29,133.699997
2015-12-30,133.350006
2015-12-31,132.25
2016-01-04,131.070007
2016-01-05,130.429993
2016-01-06,129.080002
2016-01-07,125.400002
2016-01-08,123.900002
2016-01-11,125.779999
2016-01-12,127.489998
2016-01-13,121.400002
2016-01-14,119.620003
2016-01-15,119.230003
2016-01-19,119.760002
2016-01-20,116.459999
2016-01-21,120.220001
2016-01-22,122.760002
2016-01-25,121.709999
2016-01-26,122.199997
2016-01-27,121.57
2016-01-28,122.279999
2016-01-29,125.760002
2016-02-01,126.510002
2016-02-02,125.269997
2016-02-03,123.790001
2016-02-04,121.110001
2016-02-05,116.43
2016-02-08,111.849998
2016-02-09,113.860001
2016-02-10,114.33000200000001
2016-02-11,113.269997
2016-02-12,116.32
2016-02-16,119.43
2016-02-17,121.209999
2016-02-18,119.970001
2016-02-19,121.690002
2016-02-22,122.849998
2016-02-23,124.529999
2016-02-24,125.610001
2016-02-25,126.860001
2016-02-26,126.260002
2016-02-29,124.120003
2016-03-01,125.699997
2016-03-02,125.589996
2016-03-03,126.800003
2016-03-04,125.559998
2016-03-07,126.16999799999999
2016-03-08,126.720001
2016-03-09,126.029999
2016-03-10,125.889999
2016-03-11,128.46000700000002
2016-03-14,128.83999599999999
2016-03-15,129.71000700000002
2016-03-16,130.449997
2016-03-17,130.880005
2016-03-18,131.350006
2016-03-21,131.009995
2016-03-22,130.58999599999999
2016-03-23,130.220001
2016-03-24,130.46000700000002
2016-03-28,131.080002
2016-03-29,132.470001
2016-03-30,133.419998
2016-03-31,133.429993
2016-04-01,134.850006
2016-04-04,134.850006
2016-04-05,134.580002
2016-04-06,135.440002
2016-04-07,133.869995
2016-04-08,133.619995
2016-04-11,133.009995
2016-04-12,134.380005
2016-04-13,133.83999599999999
2016-04-14,134.369995
2016-04-15,135.009995
2016-04-18,136.800003
2016-04-19,135.440002
2016-04-20,135.190002
2016-04-21,134.600006
2016-04-22,135.66000400000001
2016-04-25,135.649994
2016-04-26,135.33999599999999
2016-04-27,135.75
2016-04-28,132.729996
2016-04-29,133.889999
2016-05-02,136.050003
2016-05-03,134.53999299999998
2016-05-04,135.16000400000001
2016-05-05,134.669998
2016-05-06,135.699997
2016-05-09,136.240005
2016-05-10,137.509995
2016-05-11,134.300003
2016-05-12,134.190002
2016-05-13,133.130005
2016-05-16,135.33999599999999
2016-05-17,132.0
2016-05-18,131.770004
2016-05-19,131.729996
2016-05-20,131.850006
2016-05-23,131.419998
2016-05-24,133.360001
2016-05-25,133.199997
2016-05-26,134.050003
2016-05-27,133.940002
2016-05-31,132.119995
2016-06-01,131.830002
2016-06-02,132.41000400000001
2016-06-03,131.740005
2016-06-06,129.190002
2016-06-07,129.919998
2016-06-08,129.58999599999999
2016-06-09,129.300003
2016-06-10,128.830002
2016-06-13,127.83000200000001
2016-06-14,125.239998
2016-06-15,126.529999
2016-06-16,127.360001
2016-06-17,127.139999
2016-06-20,127.620003
2016-06-21,127.739998
2016-06-22,127.599998
2016-06-23,128.28999299999998
2016-06-24,126.400002
2016-06-27,124.66999799999999
2016-06-28,127.529999
2016-06-29,127.370003
2016-06-30,127.690002
2016-07-01,129.619995
2016-07-05,129.350006
2016-07-06,131.570007
2016-07-07,131.16000400000001
2016-07-08,134.33999599999999
2016-07-11,135.149994
2016-07-12,134.83999599999999
2016-07-13,133.559998
2016-07-14,134.53999299999998
2016-07-15,134.779999
2016-07-18,136.33999599999999
2016-07-19,136.979996
2016-07-20,137.41000400000001
2016-07-21,136.070007
2016-07-22,136.520004
2016-07-25,136.5
2016-07-26,136.75
2016-07-27,136.309998
2016-07-28,137.96000700000002
2016-07-29,138.240005
2016-08-01,138.770004
2016-08-02,137.220001
2016-08-03,137.059998
2016-08-04,136.050003
2016-08-05,136.91000400000001
2016-08-08,136.21000700000002
2016-08-09,136.110001
2016-08-10,135.600006
2016-08-11,137.03999299999998
2016-08-12,136.570007
2016-08-15,137.059998
2016-08-16,136.229996
2016-08-17,136.149994
2016-08-18,134.800003
2016-08-19,135.46000700000002
2016-08-22,135.33999599999999
2016-08-23,136.220001
2016-08-24,135.059998
2016-08-25,135.429993
2016-08-26,134.360001
2016-08-29,135.240005
2016-08-30,134.100006
2016-08-31,134.119995
2016-09-01,134.229996
2016-09-02,135.149994
2016-09-06,134.100006
2016-09-07,132.78999299999998
2016-09-08,131.259995
2016-09-09,127.739998
2016-09-12,128.58999599999999
2016-09-13,125.720001
2016-09-14,126.260002
2016-09-15,126.959999
2016-09-16,126.110001
2016-09-19,126.290001
2016-09-20,126.83000200000001
2016-09-21,128.110001
2016-09-22,128.75
2016-09-23,127.790001
2016-09-26,125.449997
2016-09-27,126.82
2016-09-28,128.270004
2016-09-29,127.93
2016-09-30,128.679993
2016-10-03,128.5
2016-10-04,128.199997
2016-10-05,127.58000200000001
2016-10-06,130.190002
2016-10-07,128.309998
2016-10-10,127.25
2016-10-11,125.849998
2016-10-12,126.690002
2016-10-13,126.290001
2016-10-14,126.41999799999999
2016-10-17,125.139999
2016-10-18,125.739998
2016-10-19,125.889999
2016-10-20,126.25
2016-10-21,126.599998
2016-10-24,127.779999
2016-10-25,123.339996
2016-10-26,122.709999
2016-10-27,122.260002
2016-10-28,123.58000200000001
2016-10-31,122.010002
2016-11-01,119.889999
2016-11-02,120.290001
2016-11-03,120.18
2016-11-04,120.910004
2016-11-07,123.75
2016-11-08,124.25
2016-11-09,126.019997
2016-11-10,129.029999
2016-11-11,129.850006
2016-11-14,127.66999799999999
2016-11-15,124.400002
2016-11-16,125.33000200000001
2016-11-17,128.929993
2016-11-18,128.330002
2016-11-21,128.220001
2016-11-22,130.979996
2016-11-23,131.21000700000002
2016-11-25,131.570007
2016-11-28,130.639999
2016-11-29,129.619995
2016-11-30,129.399994
2016-12-01,129.470001
2016-12-02,129.869995
2016-12-05,129.679993
2016-12-06,128.740005
2016-12-07,132.46000700000002
2016-12-08,132.529999
2016-12-09,133.389999
2016-12-12,134.580002
2016-12-13,136.53999299999998
2016-12-14,135.979996
2016-12-15,135.83999599999999
2016-12-16,135.110001
2016-12-19,135.440002
2016-12-20,137.110001
2016-12-21,136.830002
2016-12-22,135.429993
2016-12-23,135.050003
2016-12-27,135.259995
2016-12-28,135.070007
2016-12-29,135.100006
2016-12-30,134.080002
2017-01-03,134.309998
2017-01-04,135.5
2017-01-05,133.899994
2017-01-06,133.529999
2017-01-09,134.309998
2017-01-10,136.100006
2017-01-11,135.699997
2017-01-12,135.070007
2017-01-13,135.03999299999998
2017-01-17,135.929993
2017-01-18,136.16000400000001
2017-01-19,135.389999
2017-01-20,135.600006
2017-01-23,138.070007
2017-01-24,138.059998
2017-01-25,137.479996
2017-01-26,138.46000700000002
2017-01-27,138.330002
2017-01-30,138.470001
2017-01-31,137.580002
2017-02-01,137.440002
2017-02-02,136.949997
2017-02-03,137.979996
2017-02-06,136.490005
2017-02-07,136.649994
2017-02-08,137.880005
2017-02-09,138.71000700000002
2017-02-10,139.850006
2017-02-13,139.869995
2017-02-14,141.360001
2017-02-15,142.190002
2017-02-16,141.53999299999998
2017-02-17,143.0
2017-02-21,145.020004
2017-02-22,145.25
2017-02-23,144.71000700000002
2017-02-24,145.949997
2017-02-27,145.300003
2017-02-28,144.91000400000001
2017-03-01,146.679993
2017-03-02,147.949997
2017-03-03,147.809998
2017-03-06,147.130005
2017-03-07,146.020004
2017-03-08,146.919998
2017-03-09,146.619995
2017-03-10,146.850006
2017-03-13,147.429993
2017-03-14,147.16000400000001
2017-03-15,147.949997
2017-03-16,148.729996
2017-03-17,149.600006
2017-03-20,147.800003
2017-03-21,146.610001
2017-03-22,147.360001
2017-03-23,147.990005
2017-03-24,147.71000700000002
2017-03-27,146.869995
2017-03-28,147.199997
2017-03-29,147.03999299999998
2017-03-30,146.949997
2017-03-31,146.830002
2017-04-03,146.619995
2017-04-04,146.33999599999999
2017-04-05,146.639999
2017-04-06,147.240005
2017-04-07,147.130005
2017-04-10,148.21000700000002
2017-04-11,148.199997
2017-04-12,146.53999299999998
2017-04-13,145.91000400000001
2017-04-17,147.309998
2017-04-18,147.759995
2017-04-19,147.220001
2017-04-20,148.720001
2017-04-21,150.0
2017-04-24,151.889999
2017-04-25,153.029999
2017-04-26,154.220001
2017-04-27,156.119995
2017-04-28,156.100006
2017-05-01,154.21000700000002
2017-05-02,154.949997
2017-05-03,155.0
2017-05-04,154.860001
2017-05-05,155.729996
2017-05-08,156.889999
2017-05-09,157.679993
2017-05-10,158.130005
2017-05-11,156.199997
2017-05-12,156.919998
2017-05-15,157.330002
2017-05-16,158.259995
2017-05-17,156.08999599999999
2017-05-18,155.699997
2017-05-19,156.300003
2017-05-22,155.96000700000002
2017-05-23,154.830002
2017-05-24,155.0
2017-05-25,156.46000700000002
2017-05-26,154.899994
2017-05-30,153.880005
2017-05-31,153.509995
2017-06-01,155.149994
2017-06-02,155.350006
2017-06-05,154.78999299999998
2017-06-06,154.199997
2017-06-07,154.96000700000002
2017-06-08,153.5
2017-06-09,152.96000700000002
2017-06-12,152.179993
2017-06-13,153.990005
2017-06-14,156.759995
2017-06-15,156.770004
2017-06-16,156.639999
2017-06-19,158.809998
2017-06-20,157.669998
2017-06-21,156.58999599999999
2017-06-22,155.479996
2017-06-23,151.309998
2017-06-26,151.419998
2017-06-27,152.240005
2017-06-28,153.229996
2017-06-29,152.16000400000001
2017-06-30,153.399994
2017-07-03,154.009995
2017-07-05,152.690002
2017-07-06,152.050003
2017-07-07,152.229996
2017-07-10,151.179993
2017-07-11,150.600006
2017-07-12,152.58999599999999
2017-07-13,153.28999299999998
2017-07-14,152.880005
2017-07-17,153.889999
2017-07-18,152.169998
2017-07-19,153.300003
2017-07-20,147.029999
2017-07-21,146.649994
2017-07-24,144.580002
2017-07-25,146.970001
2017-07-26,146.690002
2017-07-27,147.729996
2017-07-28,148.080002
2017-07-31,149.600006
2017-08-01,149.850006
2017-08-02,150.5
2017-08-03,150.78999299999998
2017-08-04,152.75
2017-08-07,153.350006
2017-08-08,153.350006
2017-08-09,155.259995
2017-08-10,153.880005
2017-08-11,154.880005
2017-08-14,154.259995
2017-08-15,150.169998
2017-08-16,152.25
2017-08-17,149.669998
2017-08-18,147.490005
2017-08-21,149.199997
2017-08-22,149.91000400000001
2017-08-23,149.100006
2017-08-24,148.25
2017-08-25,149.649994
2017-08-28,151.389999
2017-08-29,149.83999599999999
2017-08-30,150.0
2017-08-31,149.869995
2017-09-01,150.779999
2017-09-05,152.929993
2017-09-06,156.559998
2017-09-07,157.929993
2017-09-08,159.66000400000001
2017-09-11,158.369995
2017-09-12,159.91000400000001
2017-09-13,160.020004
2017-09-14,159.380005
2017-09-15,158.399994
2017-09-18,157.809998
2017-09-19,157.66000400000001
2017-09-20,158.679993
2017-09-21,159.190002
2017-09-22,159.970001
2017-09-25,161.100006
2017-09-26,161.259995
2017-09-27,160.919998
2017-09-28,162.360001
2017-09-29,163.559998
2017-10-02,164.020004
2017-10-03,165.169998
2017-10-04,165.28999299999998
2017-10-05,166.119995
2017-10-06,165.850006
2017-10-09,165.71000700000002
2017-10-10,165.16000400000001
2017-10-11,165.25
2017-10-12,164.58999599999999
2017-10-13,164.470001
2017-10-16,164.220001
2017-10-17,163.350006
2017-10-18,163.449997
2017-10-19,163.240005
2017-10-20,163.429993
2017-10-23,164.740005
2017-10-24,166.029999
2017-10-25,166.070007
2017-10-26,167.649994
2017-10-27,167.33999599999999
2017-10-30,165.309998
2017-10-31,165.779999
2017-11-01,165.380005
2017-11-02,162.71000700000002
2017-11-03,164.389999
2017-11-06,164.220001
2017-11-07,163.66000400000001
2017-11-08,164.050003
2017-11-09,163.270004
2017-11-10,164.110001
2017-11-13,165.350006
2017-11-14,168.059998
2017-11-15,165.470001
2017-11-16,167.5
2017-11-17,167.740005
2017-11-20,170.449997
2017-11-21,172.860001
2017-11-22,172.059998
2017-11-24,172.330002
2017-11-27,174.16000400000001
2017-11-28,176.570007
2017-11-29,177.25
2017-11-30,179.820007
2017-12-01,180.419998
2017-12-04,184.899994
2017-12-05,182.850006
2017-12-06,180.800003
2017-12-07,182.0
2017-12-08,183.41000400000001
2017-12-11,182.25
2017-12-12,181.800003
2017-12-13,183.029999
2017-12-14,182.130005
2017-12-15,182.580002
2017-12-18,184.729996
2017-12-19,185.979996
2017-12-20,187.309998
2017-12-21,188.080002
2017-12-22,188.130005
2017-12-26,190.360001
2017-12-27,190.190002
2017-12-28,189.779999
2017-12-29,189.529999
2018-01-02,188.029999
2018-01-03,189.009995
2018-01-04,190.509995
2018-01-05,192.5
2018-01-08,192.03999299999998
2018-01-09,193.100006
2018-01-10,191.800003
2018-01-11,194.679993
2018-01-12,196.419998
2018-01-16,196.309998
2018-01-17,199.820007
2018-01-18,198.330002
2018-01-19,201.330002
2018-01-22,204.46000700000002
2018-01-23,204.899994
2018-01-24,206.220001
2018-01-25,205.369995
2018-01-26,207.229996
2018-01-29,204.919998
2018-01-30,201.809998
2018-01-31,200.899994
2018-02-01,199.899994
2018-02-02,193.970001
2018-02-05,183.110001
2018-02-06,191.03999299999998
2018-02-07,191.28999299999998
2018-02-08,181.220001
2018-02-09,184.119995
2018-02-12,184.059998
2018-02-13,183.720001
2018-02-14,184.690002
2018-02-15,185.270004
2018-02-16,186.970001
2018-02-20,186.71000700000002
2018-02-21,183.059998
2018-02-22,185.470001
2018-02-23,188.350006
2018-02-26,188.46000700000002
2018-02-27,184.979996
2018-02-28,182.270004
2018-03-01,179.639999
2018-03-02,178.46000700000002
2018-03-05,181.740005
2018-03-06,181.639999
2018-03-07,178.580002
2018-03-08,177.940002
2018-03-09,182.16000400000001
2018-03-12,179.71000700000002
2018-03-13,178.350006
2018-03-14,177.41000400000001
2018-03-15,178.070007
2018-03-16,178.96000700000002
2018-03-19,177.100006
2018-03-20,178.16000400000001
2018-03-21,178.020004
2018-03-22,175.28999299999998
2018-03-23,171.800003
2018-03-26,176.380005
2018-03-27,174.679993
2018-03-28,174.759995
2018-03-29,178.240005
2018-04-02,172.899994
2018-04-03,173.759995
2018-04-04,177.440002
2018-04-05,179.130005
2018-04-06,174.449997
2018-04-09,172.509995
2018-04-10,173.490005
2018-04-11,172.860001
2018-04-12,173.360001
2018-04-13,172.800003
2018-04-16,174.429993
2018-04-17,174.91000400000001
2018-04-18,179.850006
2018-04-19,177.080002
2018-04-20,177.009995
2018-04-23,177.66000400000001
2018-04-24,176.259995
2018-04-25,177.389999
2018-04-26,185.720001
2018-04-27,186.46000700000002
2018-04-30,184.800003
2018-05-01,184.630005
2018-05-02,185.91000400000001
2018-05-03,183.190002
2018-05-04,185.029999
2018-05-07,183.559998
2018-05-08,185.03999299999998
2018-05-09,186.360001
2018-05-10,187.16000400000001
2018-05-11,190.309998
2018-05-14,191.080002
2018-05-15,187.979996
2018-05-16,186.380005
2018-05-17,185.330002
2018-05-18,187.419998
2018-05-21,189.78999299999998
2018-05-22,186.869995
2018-05-23,186.669998
2018-05-24,187.149994
2018-05-25,186.850006
2018-05-29,185.0
2018-05-30,187.08999599999999
2018-05-31,186.550003
2018-06-01,187.350006
2018-06-04,191.360001
2018-06-05,191.940002
2018-06-06,193.58999599999999
2018-06-07,196.169998
2018-06-08,198.330002
2018-06-11,199.639999
2018-06-12,201.309998
2018-06-13,200.309998
2018-06-14,199.669998
2018-06-15,200.53999299999998
2018-06-18,200.690002
2018-06-19,199.21000700000002
2018-06-20,199.080002
2018-06-21,200.309998
2018-06-22,197.41000400000001
2018-06-25,196.380005
2018-06-26,196.360001
2018-06-27,195.020004
2018-06-28,195.21000700000002
2018-06-29,195.100006
2018-07-02,194.020004
2018-07-03,193.619995
2018-07-05,194.41000400000001
2018-07-06,194.479996
2018-07-09,196.080002
2018-07-10,197.610001
2018-07-11,196.949997
2018-07-12,197.949997
2018-07-13,198.690002
2018-07-16,198.880005
2018-07-17,201.100006
2018-07-18,200.970001
2018-07-19,202.630005
2018-07-20,202.449997
2018-07-23,202.229996
2018-07-24,201.990005
2018-07-25,201.0
2018-07-26,199.399994
2018-07-27,197.139999
2018-07-30,197.279999
2018-07-31,197.520004
2018-08-01,196.300003
2018-08-02,195.66000400000001
2018-08-03,195.639999
2018-08-06,195.690002
2018-08-07,197.050003
2018-08-08,198.020004
2018-08-09,198.080002
2018-08-10,196.300003
2018-08-13,194.139999
2018-08-14,193.100006
2018-08-15,193.990005
2018-08-16,195.389999
2018-08-17,195.559998
2018-08-20,197.929993
2018-08-21,200.229996
2018-08-22,198.970001
2018-08-23,200.16000400000001
2018-08-24,201.300003
2018-08-27,201.979996
2018-08-28,201.970001
2018-08-29,201.679993
2018-08-30,199.259995
2018-08-31,200.770004
2018-09-04,205.080002
2018-09-05,204.149994
2018-09-06,205.889999
2018-09-07,206.229996
2018-09-10,210.690002
2018-09-11,213.850006
2018-09-12,211.979996
2018-09-13,209.449997
2018-09-14,209.070007
2018-09-17,208.399994
2018-09-18,211.020004
2018-09-19,211.67999300000002
